"","date_time","latitude","longitude","fix_quality","number_satellites","horiz_dilution_of_position","altitude","altitude_units","geoid_height","geoid_height_units","device_id","speed","measureland_qualifier_flag_overall"
"475","2017-01-20T20:00:00+00:00",-42.88011,147.341235,1,15,0.7,35.6,"M",NA,"",64,0,1
"476","2017-01-20T21:00:00+00:00",-42.880125,147.34124,1,14,0.7,36.7,"M",NA,"",64,0.360242751214255,1
"477","2017-01-20T22:00:00+00:00",-42.8801166666667,147.341236666667,1,16,0.7,36.5,"M",NA,"",64,0,1
"478","2017-01-20T23:00:00+00:00",-42.8801216666667,147.341235,1,14,0.8,37.6,"M",NA,"",64,0,1
"479","2017-01-21T01:00:00+00:00",-42.88012,147.341235,1,11,1,37.5,"M",NA,"",64,0,1
"480","2017-01-21T02:00:00+00:00",-42.880095,147.341228333333,1,13,0.9,34.1,"M",NA,"",64,0,1
"481","2017-01-21T03:00:00+00:00",-42.8801066666667,147.341221666667,1,15,0.7,37.2,"M",NA,"",64,0,1
"482","2017-01-21T04:00:00+00:00",-42.880125,147.341235,1,13,0.9,41.3,"M",NA,"",64,0,1
"483","2017-01-21T05:00:00+00:00",-42.8801083333333,147.341241666667,1,16,0.6,36.9,"M",NA,"",64,0,1
"484","2017-01-21T06:00:00+00:00",-42.8801183333333,147.341238333333,1,14,0.8,36.2,"M",NA,"",64,0.263978231685442,1
"485","2017-01-21T07:00:00+00:00",-42.88011,147.341233333333,1,14,0.8,36.6,"M",NA,"",64,0.360242749678448,1
"486","2017-01-21T08:00:00+00:00",-42.8801,147.341243333333,1,16,0.7,33.3,"M",NA,"",64,0,1
"487","2017-01-21T09:00:00+00:00",-42.8801033333333,147.341236666667,1,10,1.4,36.7,"M",NA,"",64,0,1
"488","2017-01-21T10:00:00+00:00",-42.8801283333333,147.341238333333,1,13,0.8,39.9,"M",NA,"",64,0,1
"489","2017-01-21T11:00:00+00:00",-42.88012,147.341245,1,13,0.9,36,"M",NA,"",64,0,1
"490","2017-01-21T12:00:00+00:00",-42.880115,147.341245,1,15,0.8,33.7,"M",NA,"",64,0,1
"491","2017-01-21T13:00:00+00:00",-42.8801133333333,147.341238333333,1,17,0.7,33.2,"M",NA,"",64,0,1
"492","2017-01-21T14:00:00+00:00",-42.88011,147.341236666667,1,15,0.9,34.4,"M",NA,"",64,0.263978429397279,1
"493","2017-01-21T15:00:00+00:00",-42.8801266666667,147.341238333333,1,13,1,36,"M",NA,"",64,0.72048550242851,1
"494","2017-01-21T16:00:00+00:00",-42.8801183333333,147.341235,1,15,0.7,35.7,"M",NA,"",64,0,1
"495","2017-01-21T17:00:00+00:00",-42.88013,147.34122,1,11,1,35.8,"M",NA,"",64,0.263978343829641,1
"496","2017-01-21T18:00:00+00:00",-42.88012,147.341228333333,1,12,0.9,40.2,"M",NA,"",64,0,1
"497","2017-01-21T19:00:00+00:00",-42.8801233333333,147.341238333333,1,14,0.8,37.6,"M",NA,"",64,0,1
"498","2017-01-21T20:00:00+00:00",-42.8801183333333,147.341231666667,1,16,0.6,36.3,"M",NA,"",64,0,1
"499","2017-01-21T21:00:00+00:00",-42.8801066666667,147.341235,1,14,0.7,34.9,"M",NA,"",64,0.36024272664134,1
"500","2017-01-21T22:00:00+00:00",-42.8801083333333,147.341226666667,1,16,0.7,32.3,"M",NA,"",64,0,1
"501","2017-01-21T23:00:00+00:00",-42.8801183333333,147.341225,1,14,0.8,36.9,"M",NA,"",64,0.360242749678448,1
"502","2017-01-22T03:00:00+00:00",-42.8801366666667,147.341236666667,1,14,0.8,36.8,"M",NA,"",64,0.360242728177147,1
"503","2017-01-22T04:00:00+00:00",-42.8801133333333,147.341245,1,13,0.8,38.9,"M",NA,"",64,0,1
"504","2017-01-22T05:00:00+00:00",-42.880115,147.341228333333,1,16,0.6,36.7,"M",NA,"",64,0,1
"505","2017-01-22T06:00:00+00:00",-42.880125,147.341233333333,1,16,0.7,36.9,"M",NA,"",64,0,1
"506","2017-01-22T07:00:00+00:00",-42.88011,147.34124,1,14,0.8,36.8,"M",NA,"",64,0,1
"507","2017-01-22T08:00:00+00:00",-42.880105,147.341235,1,16,0.7,37.3,"M",NA,"",64,0,1
"508","2017-01-22T09:00:00+00:00",-42.880135,147.34125,1,11,1.3,44,"M",NA,"",64,0,1
"509","2017-01-22T10:00:00+00:00",-42.880115,147.341245,1,14,0.8,37.9,"M",NA,"",64,0.360242751214255,1
"510","2017-01-22T11:00:00+00:00",-42.880115,147.34125,1,14,0.8,37.2,"M",NA,"",64,0,1
"511","2017-01-22T12:00:00+00:00",-42.880125,147.341255,1,15,0.8,35.5,"M",NA,"",64,0,1
"512","2017-01-22T13:00:00+00:00",-42.89225,147.356215,1,16,0.7,36,"M",NA,"",64,8.9756781827678,1
"513","2017-01-22T14:00:00+00:00",-43.0907183333333,147.41319,1,17,0.7,35.8,"M",NA,"",64,13.8623852553384,1
"514","2017-01-22T15:00:00+00:00",-43.3041083333333,147.556736666667,1,14,0.8,35.3,"M",NA,"",64,13.0637795545208,1
"515","2017-01-22T16:00:00+00:00",-43.510405,147.736306666667,1,6,1.4,35.1,"M",NA,"",64,14.5532766037423,1
"516","2017-01-22T17:00:00+00:00",-43.7191716666667,147.918471666667,1,7,1.3,36.2,"M",NA,"",64,15.1125334075804,1
"517","2017-01-22T18:00:00+00:00",-43.9294383333333,148.10457,1,13,0.8,33.4,"M",NA,"",64,15.4031074308674,1
"518","2017-01-22T19:00:00+00:00",-44.1390533333333,148.289515,1,13,0.8,31,"M",NA,"",64,14.8522246398324,1
"519","2017-01-22T20:00:00+00:00",-44.34115,148.485298333333,1,15,0.7,31.1,"M",NA,"",64,15.5072763744203,1
"520","2017-01-22T21:00:00+00:00",-44.5402133333333,148.676038333333,1,15,0.7,31.6,"M",NA,"",64,14.4604002961393,1
"521","2017-01-22T22:00:00+00:00",-44.7411483333333,148.874523333333,1,16,0.7,28.6,"M",NA,"",64,16.1270306189035,1
"522","2017-01-22T23:00:00+00:00",-44.9461166666667,149.07227,1,14,0.8,29.6,"M",NA,"",64,15.056452505364,1
"523","2017-01-23T00:00:00+00:00",-45.1523918468333,149.269959990167,5,6,0.128,-1.842,"M",-8.91,"M",63,14.7794516263916,1
"524","2017-01-23T01:00:00+00:00",-45.3595666666667,149.469318333333,1,10,1.1,24.8,"M",NA,"",64,15.426074612137,1
"525","2017-01-23T02:00:00+00:00",-45.569585,149.659843333333,1,13,0.8,31,"M",NA,"",64,15.0489047992601,1
"526","2017-01-23T03:00:00+00:00",-45.784265,149.851023333333,1,14,0.8,32.1,"M",NA,"",64,15.664405579667,1
"527","2017-01-23T04:00:00+00:00",-46.0031483333333,150.04207,1,14,0.8,31.8,"M",NA,"",64,14.8036472945139,1
"528","2017-01-23T05:00:00+00:00",-46.21904,150.235828333333,1,15,0.7,30.2,"M",NA,"",64,15.4785909803376,1
"529","2017-01-23T06:00:00+00:00",-46.40379,150.414471666667,1,15,0.8,32.9,"M",NA,"",64,7.66697959172541,1
"530","2017-01-23T07:00:00+00:00",-46.3961083333333,150.40277,1,13,0.9,31.5,"M",NA,"",64,1.46223249336732,1
"531","2017-01-23T08:00:00+00:00",-46.3945716666667,150.39544,1,16,0.7,31.6,"M",NA,"",64,1.86849959430228,1
"532","2017-01-23T09:00:00+00:00",-46.3927666666667,150.389811666667,1,12,0.9,35.2,"M",NA,"",64,0.993853527152094,1
"533","2017-01-23T10:00:00+00:00",-46.3928866666667,150.394825,1,14,0.8,32.6,"M",NA,"",64,0.745388469342632,1
"534","2017-01-23T11:00:00+00:00",-46.3868633333333,150.406618333333,1,6,1.9,32.1,"M",NA,"",64,2.17569332129053,1
"535","2017-01-23T12:00:00+00:00",-46.4901383333333,150.384733333333,1,15,0.8,30,"M",NA,"",64,13.7698714023684,1
"536","2017-01-23T13:00:00+00:00",-46.73043,150.390803333333,1,15,0.8,28.7,"M",NA,"",64,13.0530885505281,1
"537","2017-01-23T14:00:00+00:00",-46.968305,150.397715,1,8,1.7,33.6,"M",NA,"",64,14.4432219075993,1
"538","2017-01-23T15:00:00+00:00",-47.20694,150.396378333333,1,8,1.1,35.7,"M",NA,"",64,15.4981690191371,1
"539","2017-01-23T16:00:00+00:00",-47.4457983333333,150.395026666667,1,15,0.7,30.1,"M",NA,"",64,13.7087216845391,1
"540","2017-01-23T17:00:00+00:00",-47.6834566666667,150.400213333333,1,10,1.1,30.4,"M",NA,"",64,12.9687387457666,1
"541","2017-01-23T18:00:00+00:00",-47.9200166666667,150.400085,1,13,0.9,31.7,"M",NA,"",64,14.0515411026506,1
"542","2017-01-23T19:00:00+00:00",-48.1569466666667,150.398756666667,1,15,0.7,32.4,"M",NA,"",64,14.7777705373119,1
"543","2017-01-23T20:00:00+00:00",-48.4042266666667,150.397691666667,1,15,0.7,33.1,"M",NA,"",64,14.1225544536534,1
"544","2017-01-23T21:00:00+00:00",-48.6466216666667,150.407585,1,16,0.7,35.9,"M",NA,"",64,15.4922663985071,1
"545","2017-01-23T22:00:00+00:00",-48.8841233333333,150.352713333333,1,14,0.8,33.8,"M",NA,"",64,13.1064741764072,1
"546","2017-01-23T23:00:00+00:00",-49.1047116666667,150.29408,1,15,0.8,38.1,"M",NA,"",64,12.6283320598692,1
"547","2017-01-24T00:00:00+00:00",-49.3159150123333,150.238751188833,5,6,0.128,0.811,"M",-14.82,"M",63,13.1295985987826,1
"548","2017-01-24T01:00:00+00:00",-49.52579,150.1871,1,10,1.1,34.7,"M",NA,"",64,13.4026190601752,1
"549","2017-01-24T02:00:00+00:00",-49.728865,150.148848333333,1,14,0.8,29.8,"M",NA,"",64,11.1626957270021,1
"550","2017-01-24T03:00:00+00:00",-49.9205166666667,150.120663333333,1,13,0.9,32.5,"M",NA,"",64,9.82560704929849,1
"551","2017-01-24T04:00:00+00:00",-50.09647,150.102206666667,1,14,0.8,28.2,"M",NA,"",64,9.80626163151081,1
"552","2017-01-24T05:00:00+00:00",-50.2628783333333,150.08306,1,15,0.7,32.5,"M",NA,"",64,8.44094499979225,1
"553","2017-01-24T06:00:00+00:00",-50.407835,150.057608333333,1,15,0.8,34.5,"M",NA,"",64,6.46332301641942,1
"554","2017-01-24T07:00:00+00:00",-50.5354666666667,150.012126666667,1,15,0.8,28.8,"M",NA,"",64,7.36161368387956,1
"555","2017-01-24T08:00:00+00:00",-50.65637,149.953998333333,1,15,0.7,32.9,"M",NA,"",64,11.2813740774667,1
"556","2017-01-24T09:00:00+00:00",-50.7654483333333,149.893008333333,1,13,0.8,33.2,"M",NA,"",64,7.22652881692454,1
"557","2017-01-24T10:00:00+00:00",-50.876885,149.828715,1,15,0.8,32.9,"M",NA,"",64,11.2252105991437,1
"558","2017-01-24T11:00:00+00:00",-50.9926183333333,149.76701,1,16,0.7,31.4,"M",NA,"",64,7.54356606560754,1
"559","2017-01-24T12:00:00+00:00",-51.1141066666667,149.687366666667,1,15,0.9,29.8,"M",NA,"",64,8.99659477175656,1
"560","2017-01-24T13:00:00+00:00",-51.2370552856667,149.606307919667,5,10,0.128,-4.297,"M",-15.6,"M",63,8.66656615586447,1
"561","2017-01-24T14:00:00+00:00",-51.3829883333333,149.543553333333,1,15,0.9,26.7,"M",NA,"",64,7.32565387327073,1
"562","2017-01-24T15:00:00+00:00",-51.5443666666667,149.512735,1,15,0.8,31.6,"M",NA,"",64,8.64872807777417,1
"563","2017-01-24T16:00:00+00:00",-51.71533,149.487198333333,1,14,0.7,31.9,"M",NA,"",64,11.8963884740469,1
"564","2017-01-24T17:00:00+00:00",-51.89865,149.46578,1,11,1.1,28.5,"M",NA,"",64,9.17996069190689,1
"565","2017-01-24T18:00:00+00:00",-52.1323066666667,149.414783333333,1,15,0.7,30.2,"M",NA,"",64,13.0955093332098,1
"566","2017-01-24T19:00:00+00:00",-52.3740616666667,149.38602,1,15,0.7,30.4,"M",NA,"",64,14.7961279214649,1
"567","2017-01-24T20:00:00+00:00",-52.617965,149.358353333333,1,15,0.7,31.5,"M",NA,"",64,15.1317759162727,1
"568","2017-01-24T21:00:00+00:00",-52.8643833333333,149.331763333333,1,14,0.8,32.3,"M",NA,"",64,15.9991823387782,1
"569","2017-01-24T22:00:00+00:00",-53.111175,149.303095,1,15,0.8,32.1,"M",NA,"",64,16.9314089108317,1
"570","2017-01-24T23:00:00+00:00",-53.35577,149.280073333333,1,15,0.7,32.6,"M",NA,"",64,14.6388761314059,1
"571","2017-01-25T01:00:00+00:00",-53.56913,149.27322,1,11,1,33.5,"M",NA,"",64,0.928460438422223,1
"572","2017-01-25T02:00:00+00:00",-53.57973,149.298136666667,1,15,0.8,31.6,"M",NA,"",64,1.50312064142035,1
"573","2017-01-25T03:00:00+00:00",-53.5930866666667,149.300221666667,1,15,0.7,33.8,"M",NA,"",64,0.837829350470444,1
"574","2017-01-25T04:00:00+00:00",-53.612455,149.304741666667,1,14,0.8,34.7,"M",NA,"",64,0.558986355056233,1
"575","2017-01-25T05:00:00+00:00",-53.6640566666667,149.309436666667,1,14,0.7,33.6,"M",NA,"",64,13.3716408083126,1
"576","2017-01-25T06:00:00+00:00",-53.91817,149.313505,1,14,1,34.3,"M",NA,"",64,15.5426548293386,1
"577","2017-01-25T07:00:00+00:00",-54.1704466666667,149.273901666667,1,16,0.7,32.9,"M",NA,"",64,15.3069788088348,1
"578","2017-01-25T08:00:00+00:00",-54.4310783333333,149.226078333333,1,15,0.7,34.8,"M",NA,"",64,16.592350833762,1
"579","2017-01-25T09:00:00+00:00",-54.6873062133333,149.186156940333,5,7,0.128,1.159,"M",-21.4,"M",63,15.3167522238562,1
"580","2017-01-25T10:00:00+00:00",-54.9380497613333,149.141075277167,5,8,0.128,1.199,"M",-21.94,"M",63,15.336487447526,1
"581","2017-01-25T11:00:00+00:00",-55.182285,149.112183333333,1,15,0.7,33.7,"M",NA,"",64,14.8855089123844,1
"582","2017-01-25T12:00:00+00:00",-55.4277916666667,149.074476666667,1,17,0.7,32.1,"M",NA,"",64,14.5539823381123,1
"583","2017-01-25T13:00:00+00:00",-55.66886,149.03176,1,15,0.9,33.2,"M",NA,"",64,14.0243446249016,1
"584","2017-01-25T14:00:00+00:00",-55.9050966666667,149.003308333333,1,15,0.8,32.8,"M",NA,"",64,13.7264107560257,1
"585","2017-01-25T15:00:00+00:00",-56.134985,149.000193333333,1,16,0.8,33.7,"M",NA,"",64,13.5449074781792,1
"586","2017-01-25T16:00:00+00:00",-56.3636366666667,148.992685,1,16,0.7,32,"M",NA,"",64,13.7414820186611,1
"587","2017-01-25T17:00:00+00:00",-56.5934333333333,148.988513333333,1,13,1,33.6,"M",NA,"",64,14.4437950610801,1
"588","2017-01-25T18:00:00+00:00",-56.8265716666667,148.952078333333,1,14,0.8,33.4,"M",NA,"",64,13.9569581944559,1
"589","2017-01-25T19:00:00+00:00",-57.0660616666667,148.922861666667,1,15,0.7,35.7,"M",NA,"",64,14.4216837885249,1
"590","2017-01-25T20:00:00+00:00",-57.3115816666667,148.916486666667,1,18,0.6,34.9,"M",NA,"",64,14.7814805185614,1
"591","2017-01-25T21:00:00+00:00",-57.5458666666667,148.89429,1,13,1,32.2,"M",NA,"",64,13.7110463692246,1
"592","2017-01-25T22:00:00+00:00",-57.7746933333333,148.86275,1,17,0.7,36,"M",NA,"",64,13.5268500358893,1
"593","2017-01-25T23:00:00+00:00",-58.0027483333333,148.82898,1,16,0.8,37.5,"M",NA,"",64,14.5618894691866,1
"594","2017-01-26T00:00:00+00:00",-58.2322528043333,148.789358838333,5,7,0.128,2.33,"M",-28,"M",63,13.9738708222869,1
"595","2017-01-26T01:00:00+00:00",-58.4623933333333,148.756705,1,15,0.8,33.8,"M",NA,"",64,13.3303132849857,1
"596","2017-01-26T02:00:00+00:00",-58.6942833333333,148.729621666667,1,14,0.9,34.2,"M",NA,"",64,13.7096850718961,1
"597","2017-01-26T03:00:00+00:00",-58.9272283333333,148.701406666667,1,14,0.7,33,"M",NA,"",64,14.0543873390648,1
"598","2017-01-26T04:00:00+00:00",-59.16091,148.659098333333,1,16,0.7,34.1,"M",NA,"",64,14.0494669748364,1
"599","2017-01-26T05:00:00+00:00",-59.3936233333333,148.621956666667,1,14,0.7,35.6,"M",NA,"",64,13.3302433394533,1
"600","2017-01-26T06:00:00+00:00",-59.6002,148.571056666667,1,14,0.9,33.8,"M",NA,"",64,0.65486978689299,1
"601","2017-01-26T07:00:00+00:00",-59.5993783333333,148.592823333333,1,18,0.7,31.3,"M",NA,"",64,1.41378592403265,1
"602","2017-01-26T08:00:00+00:00",-59.5966983333333,148.608455,1,16,0.7,32.3,"M",NA,"",64,1.30983478207029,1
"603","2017-01-26T09:00:00+00:00",-59.604645,148.61946,1,15,0.9,35,"M",NA,"",64,0.512507500997789,1
"604","2017-01-26T10:00:00+00:00",-59.607715,148.631023333333,1,16,0.7,33.8,"M",NA,"",64,1.32565802441117,1
"605","2017-01-26T11:00:00+00:00",-59.6106383333333,148.640473333333,1,15,0.7,32.1,"M",NA,"",64,1.32555116870483,1
"606","2017-01-26T12:00:00+00:00",-59.6172533333333,148.651458333333,1,17,0.7,32.8,"M",NA,"",64,0.728805596864877,1
"607","2017-01-26T13:00:00+00:00",-59.62592,148.620606666667,1,18,0.6,31.7,"M",NA,"",64,13.4686318667682,1
"608","2017-01-26T14:00:00+00:00",-59.8488016666667,148.529843333333,1,15,0.8,34.3,"M",NA,"",64,14.256276150547,1
"609","2017-01-26T15:00:00+00:00",-60.0734666666667,148.431106666667,1,17,0.7,31.3,"M",NA,"",64,13.6746619775526,1
"610","2017-01-26T16:00:00+00:00",-60.2969233333333,148.325411666667,1,17,0.6,29.5,"M",NA,"",64,13.8845137658956,1
"611","2017-01-26T17:00:00+00:00",-60.5215466666667,148.236948333333,1,13,0.9,28.7,"M",NA,"",64,13.2040793973583,1
"612","2017-01-26T18:00:00+00:00",-60.745415,148.135175,1,14,0.8,29.8,"M",NA,"",64,15.2874013556376,1
"613","2017-01-26T19:00:00+00:00",-60.9712183333333,148.035175,1,14,0.8,29.1,"M",NA,"",64,13.9736528580972,1
"614","2017-01-26T20:00:00+00:00",-61.1999516666667,147.937065,1,17,0.7,28.9,"M",NA,"",64,14.6458901524532,1
"615","2017-01-26T21:00:00+00:00",-61.4272183333333,147.836906666667,1,15,0.7,29.7,"M",NA,"",64,13.9608468655723,1
"616","2017-01-26T22:00:00+00:00",-61.6501283333333,147.72016,1,16,0.7,30.9,"M",NA,"",64,13.6556685598669,1
"617","2017-01-26T23:00:00+00:00",-61.875895,147.61829,1,17,0.7,29.7,"M",NA,"",64,14.0587001043356,1
"618","2017-01-27T00:00:00+00:00",-62.0997746546667,147.521374257333,5,5,0.128,-5.395,"M",-32.34,"M",63,14.074753022584,1
"619","2017-01-27T01:00:00+00:00",-62.323825,147.416251666667,1,18,0.7,25.2,"M",NA,"",64,14.016630772646,1
"620","2017-01-27T02:00:00+00:00",-62.551045,147.322426666667,1,16,0.7,29.7,"M",NA,"",64,14.0481105636153,1
"621","2017-01-27T03:00:00+00:00",-62.775285,147.221218333333,1,13,0.8,26,"M",NA,"",64,14.0581637208636,1
"622","2017-01-27T04:00:00+00:00",-62.9969833333333,147.107245,1,18,0.6,28.3,"M",NA,"",64,13.7681467133135,1
"623","2017-01-27T05:00:00+00:00",-63.2193083333333,147.010455,1,17,0.7,29.2,"M",NA,"",64,13.6811170840918,1
"624","2017-01-27T06:00:00+00:00",-63.439585,146.889531666667,1,14,0.9,28.9,"M",NA,"",64,14.1411737425852,1
"625","2017-01-27T07:00:00+00:00",-63.663625,146.789026666667,1,19,0.6,29.7,"M",NA,"",64,13.5154711778982,1
"626","2017-01-27T08:00:00+00:00",-63.8889383333333,146.675105,1,17,0.7,27.2,"M",NA,"",64,13.8134632964481,1
"627","2017-01-27T09:00:00+00:00",-64.1131833333333,146.568636666667,1,15,0.8,25.4,"M",NA,"",64,14.2254480709298,1
"628","2017-01-27T10:00:00+00:00",-64.33347,146.454546666667,1,17,0.7,26.1,"M",NA,"",64,13.8880594486096,1
"629","2017-01-27T11:00:00+00:00",-64.5568716666667,146.348166666667,1,15,0.8,30.3,"M",NA,"",64,13.8362866298678,1
"630","2017-01-27T12:00:00+00:00",-64.78149,146.235223333333,1,19,0.6,29,"M",NA,"",64,14.0995535566318,1
"631","2017-01-27T13:00:00+00:00",-65.005335,146.10426,1,18,0.7,29.4,"M",NA,"",64,14.2337849835077,1
"632","2017-01-27T14:00:00+00:00",-65.218745,145.992956666667,1,18,0.7,28.3,"M",NA,"",64,9.67288297599619,1
"633","2017-01-27T15:00:00+00:00",-65.37438,145.9182,1,16,0.7,26.4,"M",NA,"",64,9.84170292519397,1
"634","2017-01-27T16:00:00+00:00",-65.4995216666667,145.82852,1,16,0.7,28.2,"M",NA,"",64,7.50164001500002,1
"635","2017-01-27T17:00:00+00:00",-65.6258533333333,145.824451666667,1,16,0.7,30.2,"M",NA,"",64,7.54907278008089,1
"636","2017-01-27T18:00:00+00:00",-65.7343166666667,145.831596666667,1,16,0.7,26.7,"M",NA,"",64,7.3553904834785,1
"637","2017-01-27T19:00:00+00:00",-65.86819,145.90113,1,16,0.7,28.6,"M",NA,"",64,5.24261360768792,1
"638","2017-01-27T20:00:00+00:00",-65.97635,145.97231,1,18,0.6,29.2,"M",NA,"",64,8.29077338929325,1
"639","2017-01-27T21:00:00+00:00",-66.1131533333333,145.991768333333,1,16,0.7,31.5,"M",NA,"",64,8.67653638440672,1
"640","2017-01-27T22:00:00+00:00",-66.24831,146.000316666667,1,17,0.7,29.2,"M",NA,"",64,8.33119402223834,1
"641","2017-01-27T23:00:00+00:00",-66.3830883333333,146.052538333333,1,15,0.7,34.7,"M",NA,"",64,8.31694632788043,1
"642","2017-01-28T00:00:00+00:00",-66.5416564305,146.033158904167,5,8,0.128,-1.703,"M",-45.94,"M",63,10.8266434989398,1
"643","2017-01-28T01:00:00+00:00",-66.7038016666667,145.840568333333,1,19,0.6,30.8,"M",NA,"",64,13.6043882559592,1
"644","2017-01-28T02:00:00+00:00",-66.8720733333333,145.469408333333,1,16,0.8,32.8,"M",NA,"",64,10.5301100018673,1
"645","2017-01-28T03:00:00+00:00",-66.993395,145.204023333333,1,14,0.9,31.7,"M",NA,"",64,10.0731813745042,1
"646","2017-01-28T04:00:00+00:00",-67.04058,145.00218,1,18,0.6,33.9,"M",NA,"",64,4.85092112749729,1
"647","2017-01-28T05:00:00+00:00",-67.098565,144.98981,1,17,0.6,35.4,"M",NA,"",64,5.65359199242472,1
"648","2017-01-28T06:00:00+00:00",-67.1586383333333,144.931388333333,1,15,0.7,39.3,"M",NA,"",64,4.93345629862744,1
"649","2017-01-28T07:00:00+00:00",-67.167795,144.896091666667,1,20,0.6,30.9,"M",NA,"",64,5.84333559020104,1
"650","2017-01-28T08:00:00+00:00",-67.077705,144.988446666667,1,16,0.7,31,"M",NA,"",64,5.31314427437507,1
"651","2017-01-28T09:00:00+00:00",-67.1082033333333,144.926688333333,1,15,0.8,33,"M",NA,"",64,4.54436610893638,1
"652","2017-01-28T10:00:00+00:00",-67.1540166666667,144.871406666667,1,17,0.7,34.3,"M",NA,"",64,5.84644515051869,1
"653","2017-01-28T11:00:00+00:00",-67.071135,144.97045,1,16,0.7,33.8,"M",NA,"",64,5.20355507438354,1
"654","2017-01-28T12:00:00+00:00",-67.12103,144.869653333333,1,20,0.6,33.5,"M",NA,"",64,5.23425955794781,1
"655","2017-01-28T13:00:00+00:00",-67.1175966666667,144.850971666667,1,20,0.6,30.4,"M",NA,"",64,5.70222642743906,1
"656","2017-01-28T14:00:00+00:00",-67.0630166666667,144.918043333333,1,17,0.7,31.6,"M",NA,"",64,5.20152636277864,1
"657","2017-01-28T15:00:00+00:00",-67.1420416666667,144.817748333333,1,17,0.7,32.5,"M",NA,"",64,5.5180479523262,1
"658","2017-01-28T16:00:00+00:00",-67.1058466666667,144.90051,1,16,0.7,30.3,"M",NA,"",64,5.90554726846301,1
"659","2017-01-28T17:00:00+00:00",-67.098195,144.902711666667,1,15,0.7,36.4,"M",NA,"",64,4.73532205636152,1
"660","2017-01-28T18:00:00+00:00",-67.1827983333333,144.861906666667,1,16,0.7,33.5,"M",NA,"",64,5.63551506142902,1
"661","2017-01-28T19:00:00+00:00",-67.2230083333333,144.727996666667,1,16,0.7,31.7,"M",NA,"",64,5.66858840159128,1
"662","2017-01-28T20:00:00+00:00",-67.153785,144.668101666667,1,18,0.6,29.6,"M",NA,"",64,6.52197198732401,1
"663","2017-01-28T21:00:00+00:00",-67.0886133333333,144.93832,1,15,0.7,32.1,"M",NA,"",64,5.75484012257492,1
"664","2017-01-28T22:00:00+00:00",-67.1027570166667,144.936593246333,5,11,0.128,7.797,"M",-46.47,"M",63,0.119264799234334,1
"665","2017-01-28T23:00:00+00:00",-67.1036233333333,144.92619,1,15,0.7,33.5,"M",NA,"",64,0.140158121260566,1
"666","2017-01-29T00:00:00+00:00",-67.1040373006667,144.916733805333,5,10,0.128,-0.921,"M",-46.47,"M",63,0.745886489823301,1
"667","2017-01-29T01:00:00+00:00",-67.1017116666667,144.912405,1,19,0.6,32,"M",NA,"",64,1.55737181769572,1
"668","2017-01-29T02:00:00+00:00",-67.11172,144.908215,1,16,0.7,31.1,"M",NA,"",64,1.9148161038232,1
"669","2017-01-29T03:00:00+00:00",-67.1443016666667,144.852196666667,1,14,0.8,34,"M",NA,"",64,1.60182855956277,1
"670","2017-01-29T04:00:00+00:00",-67.1302983333333,144.832178333333,1,18,0.6,37,"M",NA,"",64,1.54596679450997,1
"671","2017-01-29T05:00:00+00:00",-67.0723283333333,145.005906666667,1,16,0.6,38.6,"M",NA,"",64,5.11888044838167,1
"672","2017-01-29T06:00:00+00:00",-67.12379,145.038421666667,1,14,0.8,34.2,"M",NA,"",64,1.60208818841449,1
"673","2017-01-29T07:00:00+00:00",-67.1285483333333,145.047985,1,20,0.6,30.9,"M",NA,"",64,0.140013741474867,1
"674","2017-01-29T09:00:00+00:00",-67.1287633333333,145.048455,1,15,0.8,32.3,"M",NA,"",64,0.140012493569562,1
"675","2017-01-29T10:00:00+00:00",-67.1285638411667,145.048513865333,5,10,0.128,1.682,"M",-46.66,"M",63,0.123276163584016,1
"676","2017-01-29T12:00:00+00:00",-67.1285667021667,145.048531154667,5,11,0.128,-2.143,"M",-46.66,"M",63,0.0743770705565075,1
"677","2017-01-29T14:00:00+00:00",-67.1287583333333,145.04854,1,18,0.6,34.7,"M",NA,"",64,0.140012524922748,1
"678","2017-01-29T15:00:00+00:00",-67.1287566666667,145.048535,1,17,0.7,33.9,"M",NA,"",64,0.140012532190293,1
"679","2017-01-29T17:00:00+00:00",-67.1287583333333,145.048501666667,1,15,0.7,33.8,"M",NA,"",64,0.140012524922748,1
"680","2017-01-29T18:00:00+00:00",-67.1287433333333,145.048558333333,1,15,0.7,32.2,"M",NA,"",64,0.140012528252054,1
"681","2017-01-29T20:00:00+00:00",-67.1285675843333,145.0485239505,5,10,0.128,-1.743,"M",-46.66,"M",63,0.0482349920534179,1
"682","2017-01-29T21:00:00+00:00",-67.1285626093333,145.048594558167,5,8,0.128,-2.408,"M",-46.66,"M",63,0.0474171462942998,1
"683","2017-01-29T22:00:00+00:00",-67.1266866666667,145.048366666667,1,17,0.6,31.5,"M",NA,"",64,1.84954926900082,1
"684","2017-01-29T23:00:00+00:00",-67.0924573896667,145.012867849,5,9,0.128,-5.43,"M",-46.53,"M",63,0.0508097705912994,1
"685","2017-01-30T01:00:00+00:00",-67.0927966666667,145.013115,1,18,0.6,31.7,"M",NA,"",64,0.386570437750012,1
"686","2017-01-30T02:00:00+00:00",-67.0928016666667,145.012956666667,1,16,0.8,35.3,"M",NA,"",64,0.140220798256538,1
